,cumulative_regret,elbo,kl_divergence,nll
3589,2805.0,29101.294891357422,17893.87661743164,11207.418258607388
3590,2805.0,28514.056121826172,17873.615447998047,10640.440671235323
3591,2805.0,26389.967224121094,17862.171966552734,8527.795328319073
3592,2805.0,29244.058715820312,17887.893127441406,11356.165599405766
3593,2805.0,27256.758270263672,17894.66143798828,9362.09684073925
3594,2805.0,33208.44729614258,17876.004180908203,15332.443137347698
3595,2805.0,28427.033233642578,17884.425048828125,10542.6081751585
3596,2805.0,27411.89599609375,17874.001831054688,9537.894082307816
3597,2805.0,27290.917694091797,17886.934326171875,9403.983445107937
3598,2805.0,26936.179595947266,17885.47833251953,9050.701192080975
3599,2805.0,25482.767974853516,17879.484100341797,7603.283964037895
3600,2805.0,25496.851684570312,17904.436492919922,7592.415216445923
3601,2805.0,26681.043579101562,17885.089813232422,8795.953651368618
3602,2805.0,28051.693481445312,17903.80679321289,10147.886717557907
3603,2805.0,27547.24755859375,17882.6123046875,9664.635187149048
3604,2805.0,26644.18505859375,17880.80389404297,8763.381091237068
3605,2805.0,26793.045684814453,17878.843505859375,8914.202206015587
3606,2805.0,29316.129791259766,17895.475982666016,11420.653912603855
3607,2805.0,24118.66259765625,17901.912384033203,6216.750140011311
3608,2805.0,29273.59747314453,17905.558990478516,11368.038518428802
3609,2805.0,30954.81640625,17891.932739257812,13062.883693933487
3610,2805.0,26610.43099975586,17890.507720947266,8719.923348128796
3611,2805.0,27551.61001586914,17858.610565185547,9692.999420493841
3612,2805.0,24666.374938964844,17880.94140625,6785.433433175087
3613,2805.0,30215.342193603516,17884.572784423828,12330.769341140985
3614,2805.0,27465.852264404297,17904.237182617188,9561.615141123533
3615,2805.0,29306.459533691406,17883.427734375,11423.03179615736
3616,2805.0,25696.02359008789,17876.24871826172,7819.774920582771
3617,2805.0,27398.570190429688,17882.75,9515.820144534111
3618,2805.0,30366.808532714844,17882.54263305664,12484.265839368105
3619,2805.0,26746.171783447266,17895.833709716797,8850.338010847569
3620,2800.0,29111.839416503906,17885.84796142578,11225.9913341403
3621,2800.0,24951.348693847656,17893.726165771484,7057.622524917126
3622,2800.0,29476.96206665039,17886.441619873047,11590.5202973485
3623,2800.0,31236.907012939453,17879.09246826172,13357.814604103565
3624,2800.0,28247.51788330078,17930.30389404297,10317.214091777802
3625,2800.0,30386.571014404297,17905.899475097656,12480.671413838863
3626,2800.0,28773.438049316406,17906.802673339844,10866.63546270132
3627,2800.0,27051.368255615234,17889.400848388672,9161.967392504215
3628,2800.0,28149.91339111328,17894.817596435547,10255.095728963614
3629,2800.0,29100.498504638672,17906.763793945312,11193.734764575958
3630,2800.0,24794.676818847656,17898.36474609375,6896.311993420124
3631,2800.0,25665.290985107422,17895.35317993164,7769.9377690553665
3632,2800.0,26985.73599243164,17885.594116210938,9100.141939550638
3633,2800.0,26581.737091064453,17886.465728759766,8695.271325170994
3634,2800.0,26724.67416381836,17879.8134765625,8844.860744655132
3635,2800.0,27914.66128540039,17879.126831054688,10035.534548133612
3636,2800.0,27734.793579101562,17878.45556640625,9856.338008761406
3637,2800.0,24437.656188964844,17875.377380371094,6562.278838276863
3638,2800.0,27235.723541259766,17876.038787841797,9359.68469953537
3639,2800.0,27381.792755126953,17894.432647705078,9487.360067486763
3640,2800.0,24297.09848022461,17860.154571533203,6436.944045722485
3641,2800.0,26615.392486572266,17858.92059326172,8756.471854746342
3642,2800.0,27246.662536621094,17864.202117919922,9382.460368573666
3643,2800.0,27909.19158935547,17877.185943603516,10032.005566298962
3644,2800.0,27017.645568847656,17885.030303955078,9132.615352839231
3645,2800.0,24525.270141601562,17876.7822265625,6648.487949579954
3646,2800.0,29385.704223632812,17892.840087890625,11492.864141762257
3647,2800.0,28391.635162353516,17898.519561767578,10493.115604996681
3648,2800.0,27042.180206298828,17897.318878173828,9144.861337542534
3649,2800.0,28066.63995361328,17884.926025390625,10181.713891208172
3650,2800.0,27991.79296875,17873.983520507812,10117.80945339799
3651,2800.0,30327.980041503906,17878.161346435547,12449.818698465824
3652,2800.0,31966.778411865234,17892.461212158203,14074.31727027893
3653,2800.0,27103.806518554688,17894.790954589844,9209.015481054783
3654,2800.0,27263.006103515625,17884.56964111328,9378.4365029037
3655,2800.0,33563.67837524414,17871.777801513672,15691.900567770004
3656,2800.0,29090.003784179688,17873.934112548828,11216.06972950697
3657,2800.0,22786.631927490234,17865.303131103516,4921.328811585903
3658,2800.0,30334.42919921875,17871.648223876953,12462.780961990356
3659,2800.0,27247.53482055664,17893.072052001953,9354.46276062727
3660,2800.0,26890.932067871094,17882.221252441406,9008.710845172405
3661,2800.0,28121.94369506836,17875.95751953125,10245.986124157906
3662,2800.0,25115.19140625,17860.36248779297,7254.8288650512695
3663,2800.0,25943.067108154297,17872.438690185547,8070.628420829773
3664,2800.0,30922.29132080078,17892.617431640625,13029.673979312181
3665,2800.0,28525.331939697266,17882.99737548828,10642.33455812931
3666,2800.0,23796.52651977539,17864.722564697266,5931.803950488567
3667,2800.0,24440.949584960938,17865.70620727539,6575.243431925774
3668,2800.0,26705.33575439453,17872.10809326172,8833.22758871317
3669,2800.0,25095.807678222656,17876.493896484375,7219.313749432564
3670,2800.0,30686.21499633789,17887.23565673828,12798.979309409857
3671,2800.0,31729.98760986328,17903.062957763672,13826.924569785595
3672,2800.0,27318.30010986328,17903.61099243164,9414.689199090004
3673,2800.0,32715.180236816406,17922.706268310547,14792.473997354507
3674,2800.0,26607.58139038086,17881.1630859375,8726.418424546719
3675,2800.0,24807.526885986328,17878.030731201172,6929.496072083712
3676,2800.0,29348.812377929688,17874.709045410156,11474.103304564953
3677,2800.0,30444.961181640625,17890.981811523438,12553.979417920113
3678,2800.0,28249.90396118164,17880.134979248047,10369.768925070763
3679,2800.0,31184.6796875,17880.921905517578,13303.757854878902
3680,2800.0,24524.249908447266,17873.422485351562,6650.827427983284
3681,2800.0,27867.547241210938,17850.537017822266,10017.010138392448
3682,2800.0,27433.927490234375,17875.030242919922,9558.897160172462
3683,2800.0,30361.212280273438,17873.621673583984,12487.590732991695
3684,2800.0,22945.904693603516,17865.652221679688,5080.252540767193
3685,2800.0,28482.534088134766,17854.496551513672,10628.037524610758
3686,2800.0,27319.23858642578,17862.747497558594,9456.49113714695
3687,2800.0,31436.11019897461,17889.337493896484,13546.772652506828
3688,2800.0,27909.872436523438,17878.523498535156,10031.34896081686
3689,2800.0,27246.191314697266,17889.517181396484,9356.674114644527
3690,2800.0,27861.983276367188,17892.646514892578,9969.3368960917
3691,2800.0,30851.69891357422,17892.426361083984,12959.272605717182
3692,2800.0,28726.077911376953,17870.38412475586,10855.693758815527
3693,2800.0,25233.598358154297,17866.930755615234,7366.667628586292
3694,2800.0,26836.897552490234,17863.793426513672,8973.104151338339
3695,2800.0,29917.260284423828,17877.447479248047,12039.812904655933
3696,2800.0,24738.35092163086,17870.397888183594,6867.953024804592
3697,2800.0,27256.734832763672,17861.342193603516,9395.392693459988
3698,2800.0,25925.2783203125,17862.722534179688,8062.555688619614
3699,2800.0,30106.00454711914,17872.298858642578,12233.70561939478
3700,2800.0,25659.056365966797,17857.935668945312,7801.120673775673
3701,2800.0,25252.42300415039,17859.912963867188,7392.510106146336
3702,2800.0,29074.398345947266,17873.045166015625,11201.353218913078
3703,2800.0,27184.012756347656,17854.854125976562,9329.158648580313
3704,2800.0,27318.33950805664,17880.409393310547,9437.930144309998
3705,2800.0,28165.57437133789,17877.989532470703,10287.58490806818
3706,2800.0,29306.400177001953,17859.803619384766,11446.596546769142
3707,2800.0,25653.009002685547,17856.027770996094,7796.981428563595
3708,2800.0,27387.14224243164,17891.283203125,9495.859046071768
3709,2800.0,28395.083709716797,17872.881317138672,10522.202506422997
3710,2800.0,26255.026916503906,17858.219299316406,8396.807611584663
3711,2800.0,25512.359771728516,17860.507110595703,7651.852657020092
3712,2800.0,26724.67333984375,17868.89810180664,8855.77527409792
3713,2835.0,25852.68881225586,17847.831939697266,8004.856785774231
3714,2835.0,26314.831481933594,17859.171264648438,8455.660314023495
3715,2835.0,29201.270111083984,17851.667449951172,11349.602811455727
3716,2835.0,25223.101348876953,17849.652801513672,7373.448438972235
3717,2835.0,27281.889068603516,17864.419982910156,9417.468922019005
3718,2835.0,29434.221435546875,17855.445343017578,11578.776011705399
3719,2870.0,25833.347595214844,17848.648376464844,7984.699241697788
3720,2870.0,25855.22982788086,17861.015625,7994.214104950428
3721,2870.0,25055.477081298828,17853.947326660156,7201.529732406139
3722,2865.0,30642.357025146484,17855.952056884766,12786.40496379137
3723,2865.0,30854.512756347656,17864.45590209961,12990.056864857674
3724,2865.0,28538.21661376953,17853.4970703125,10684.719571888447
3725,2865.0,25829.652252197266,17846.389282226562,7983.262941479683
3726,2865.0,30418.83270263672,17852.298858642578,12566.533820956945
3727,2865.0,30428.6923828125,17865.42465209961,12563.267657160759
3728,2865.0,26791.569885253906,17844.794677734375,8946.775196149945
3729,2865.0,27014.06118774414,17843.752563476562,9170.308555483818
3730,2865.0,30376.75927734375,17853.088348388672,12523.670878112316
3731,2865.0,29950.750885009766,17861.239349365234,12089.511503696442
3732,2865.0,29149.292724609375,17875.142517089844,11274.15023970604
3733,2865.0,27515.66131591797,17868.212310791016,9647.449134349823
3734,2865.0,28126.968872070312,17879.93829345703,10247.030642718077
3735,2865.0,27765.325225830078,17865.444549560547,9899.88080561161
3736,2865.0,33941.546295166016,17871.198791503906,16070.347481012344
3737,2865.0,30357.63265991211,17872.829345703125,12484.803318291903
3738,2865.0,30056.958129882812,17883.71710205078,12173.241066485643
3739,2865.0,26828.898193359375,17862.33950805664,8966.558696120977
3740,2865.0,30182.20736694336,17861.5087890625,12320.698595643044
3741,2865.0,26367.61688232422,17872.31005859375,8495.306797981262
3742,2865.0,32576.499786376953,17851.243133544922,14725.256661176682
3743,2865.0,30437.77130126953,17879.46319580078,12558.308054506779
3744,2865.0,28274.571533203125,17849.052825927734,10425.518683850765
3745,2865.0,27582.179656982422,17857.453399658203,9724.72618022561
3746,2865.0,29742.27261352539,17848.76092529297,11893.511657893658
3747,2865.0,30404.502319335938,17879.759063720703,12524.743211388588
3748,2865.0,29290.80630493164,17860.57098388672,11430.235316216946
3749,2865.0,27869.595581054688,17896.65185546875,9972.943627357483
3750,2865.0,26732.75604248047,17867.054931640625,8865.701178312302
3751,2865.0,31001.567504882812,17852.810760498047,13148.756625711918
3752,2865.0,27681.38751220703,17838.079223632812,9843.308320045471
3753,2865.0,27081.697540283203,17837.36489868164,9244.332554399967
3754,2865.0,29344.548583984375,17850.683959960938,11493.864530861378
3755,2865.0,28751.653259277344,17868.840362548828,10882.813000619411
3756,2865.0,30526.909118652344,17857.331085205078,12669.578022181988
3757,2865.0,32069.01773071289,17876.743774414062,14192.273978233337
3758,2900.0,27055.064239501953,17859.818481445312,9195.24577730894
3759,2900.0,32130.331634521484,17870.507598876953,14259.824106752872
3760,2900.0,28796.337310791016,17842.407684326172,10953.929526507854
3761,2900.0,31613.12680053711,17863.084930419922,13750.04182934761
3762,2900.0,29164.920837402344,17869.30108642578,11295.619792819023
3763,2900.0,30049.368377685547,17867.947296142578,12181.421126961708
3764,2900.0,26077.60760498047,17876.557739257812,8201.049780130386
3765,2900.0,26842.0498046875,17861.69805908203,8980.351828694344
3766,2900.0,27575.05322265625,17863.45361328125,9711.599627554417
3767,2900.0,28107.126403808594,17868.638092041016,10238.48838186264
3768,2900.0,29022.779418945312,17853.17950439453,11169.60003465414
3769,2900.0,30199.66488647461,17890.10888671875,12309.556085884571
3770,2900.0,27862.368194580078,17873.015106201172,9989.35314321518
3771,2900.0,29081.796875,17880.449768066406,11201.34717977047
3772,2900.0,27003.322235107422,17852.084259033203,9151.237994670868
3773,2900.0,30181.523376464844,17850.431060791016,12331.09233647585
3774,2900.0,26214.126739501953,17857.23016357422,8356.8964548707
3775,2900.0,29626.143493652344,17851.84829711914,11774.295138776302
3776,2900.0,34510.420166015625,17887.903350830078,16622.51672577858
